year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,8,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",149,33,12.73,2.01,5.53,0,12.73,1,0,2384,760,149,227,0,1248
2022,8,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",89,21,5.21,1.72,3.77,0,10.31,1,1,1676,426,273,180,0,797
2022,8,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",217,47,17.61,0.86,17.42,0,11.11,3,0,2919,1040,61,653,0,1165
2022,8,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",457,119,39.7,6.71,35.03,0,37.56,13,0,9741,2791,1129,1332,0,4489
2022,8,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",708,148,51.54,6.85,33.12,0,56.49,15,1,10318,3248,623,1693,0,4754
2022,8,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",203,57,19.01,3.51,14.44,0,20.04,8,1,3784,1101,465,478,0,1740
2022,8,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",62,12,3.05,1,0.35,0,7.6,1,0,997,213,58,23,0,703
2022,8,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",286,56,20.04,6.1,12.79,0,17.08,7,2,5462,2281,550,565,0,2066
2022,8,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",93,15,4.41,1,0.81,0,8.77,2,0,965,167,69,19,0,710
2022,8,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",966,189,62.94,15.12,51.8,0,59.14,21,0,13907,4226,1688,3113,0,4880
2022,8,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31,15,5.22,0,3.63,0,6.14,0,0,1052,267,0,287,0,498
2022,8,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",93,13,2.95,0.48,4.26,0,5.3,4,0,1205,288,66,161,0,690
2022,8,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",88,14,5,0,1.8,0,7.2,2,1,1156,359,0,90,0,707
2022,8,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",54,13,4.34,0.8,0.91,0,6.95,0,0,951,453,48,35,0,415
2022,8,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",273,56,21.07,1.75,21.36,0,11.83,4,1,3837,968,933,1122,0,814
2022,8,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",194,28,8.98,0,2.59,0,16.44,4,1,1940,422,0,59,0,1459
2022,8,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",243,52,21.28,3.56,12.89,0,14.27,10,1,3741,1643,430,617,0,1051
2022,8,UA,United Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31,7,2.59,0,0.02,0,4.39,0,0,531,171,0,1,0,359
2022,8,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",565,136,48.69,7.99,27.93,0,51.39,8,3,8253,2271,1062,1258,0,3662
2022,8,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",171,56,18.66,3.04,12.3,0,22.01,7,0,4329,1346,413,415,0,2155
2022,8,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",127,26,15.38,1.83,3.27,0,5.51,1,0,1296,623,131,110,0,432
2022,8,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",61,17,5.51,0.64,3.36,0,7.49,6,0,1719,1039,58,143,0,479
2022,8,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",91,28,12.44,1,3.75,0,10.8,4,0,1296,400,86,90,0,720
2022,8,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",401,105,31.95,7.03,30.6,0,35.42,26,4,8360,3034,504,2134,0,2688
2022,8,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",7258,1231,352.96,51.3,479.86,1.43,345.45,99,46,91385,27864,5255,25909,32,32325
2022,8,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",633,157,66,5.37,37.16,0,48.48,25,8,12169,4185,264,2456,0,5264
2022,8,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",167,42,13.12,0,6.67,0,22.2,1,0,2718,654,0,169,0,1895
2022,8,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",120,33,8.73,1.68,5.87,0,16.72,3,0,1928,511,164,205,0,1048
2022,8,UA,United Air Lines Inc.,ELP,"El Paso, TX: El Paso International",31,12,6.66,0,0,0,5.34,0,0,942,448,0,0,0,494
2022,8,UA,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",158,22,10.81,1,0.34,0,9.84,0,0,1348,701,33,26,0,588
2022,8,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4691,1160,282.82,48.43,517.15,0,311.6,253,49,110917,30137,11708,39282,0,29790
2022,8,UA,United Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",31,2,1.1,0,0.06,0,0.84,0,0,159,58,0,7,0,94
2022,8,UA,United Air Lines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",92,22,7.52,0,1.11,0,13.37,0,0,1121,367,0,21,0,733
2022,8,UA,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",93,16,4.87,0.88,2.19,0,8.07,0,0,1052,364,58,93,0,537
2022,8,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",463,109,38.86,4.98,24.93,0,40.24,19,1,8152,2620,479,810,0,4243
2022,8,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",31,16,6.43,0,1.86,0,7.7,0,0,917,424,0,73,0,420
2022,8,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",92,19,8.82,0.5,1,0,8.68,1,0,1331,698,34,29,0,570
2022,8,UA,United Air Lines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",35,7,5.82,0,0.36,0,0.82,1,0,317,188,0,26,0,103
2022,8,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",123,27,10.85,1.38,4.14,0,10.64,0,0,3209,1348,138,159,0,1564
2022,8,UA,United Air Lines Inc.,GTF,"Great Falls, MT: Great Falls International",31,1,1,0,0,0,0,0,0,33,33,0,0,0,0
2022,8,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",66,4,1.98,0,0.15,0,1.87,0,0,161,59,0,4,0,98
2022,8,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",491,68,36.3,0,17.81,0,13.89,3,0,3987,2138,0,637,0,1212
2022,8,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2660,524,180.81,28.77,154.57,0,159.86,64,14,48084,13564,4649,12027,0,17844
2022,8,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4869,832,272.06,36.41,266.19,1.98,255.36,118,45,68961,24189,4992,16545,198,23037
2022,8,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",33,14,3.27,0,3.99,0,6.74,0,0,1492,307,0,117,0,1068
2022,8,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",151,37,15.95,0.86,7.12,0,13.07,3,0,2702,987,38,351,0,1326
2022,8,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",31,5,2.17,0,0,0,2.83,0,0,370,66,0,0,0,304
2022,8,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",195,30,12.97,0.62,3.56,0,12.85,5,0,2819,1046,157,85,0,1531
2022,8,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",244,59,20.66,2.39,10.19,0,25.75,3,1,5052,1469,717,422,0,2444
2022,8,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",124,44,12.46,0,26.01,0,5.53,2,0,2985,1555,0,1038,0,392
2022,8,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",197,22,12.59,0,4.39,0,5.03,0,0,1234,739,0,104,0,391
2022,8,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1077,221,76.97,9.1,56.45,0,78.48,21,1,12988,4046,617,3023,0,5302
2022,8,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2239,401,174.55,20.2,67.33,0,138.92,24,4,34996,14674,2505,3254,0,14563
2022,8,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",537,146,33.28,5.41,66.73,0,40.58,19,4,10725,1702,822,4909,0,3292
2022,8,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",128,12,9.36,0,1.06,0,1.59,0,0,1496,1342,0,38,0,116
2022,8,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",34,8,2.02,0,0.62,0,5.36,2,1,632,130,0,13,0,489
2022,8,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",254,64,30.07,1.17,7.85,0,24.91,8,0,5600,2259,43,336,0,2962
2022,8,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",949,175,66,9.81,41,0,58.19,15,8,17281,5485,1213,2970,0,7613
2022,8,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",31,9,3.09,0.55,1.3,0,4.06,1,0,352,78,30,37,0,207
2022,8,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",55,16,8.47,2.86,1.17,0,3.49,1,0,1845,981,232,42,0,590
2022,8,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",54,7,3.39,1,0,0,2.61,1,0,1121,221,710,0,0,190
2022,8,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",94,21,6.78,0.82,7.92,0,5.48,0,0,817,288,46,205,0,278
2022,8,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",306,72,23.31,5.03,26.11,0,17.55,9,0,4521,1209,211,882,0,2219
2022,8,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,3,1.22,0,0,0,1.78,0,0,184,67,0,0,0,117
2022,8,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",103,19,7.8,1,3.2,0,7.01,1,0,2045,1204,59,87,0,695
2022,8,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula International",62,14,4.78,0,0,0,9.22,0,0,1230,441,0,0,0,789
2022,8,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",359,81,29.73,0.39,6.78,0,44.09,6,0,5768,1731,74,263,0,3700
2022,8,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",431,81,34.37,4.71,9.24,0,32.68,9,1,6988,2987,372,339,0,3290
2022,8,UA,United Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",85,30,6.68,0,8.41,0,14.9,3,0,2495,478,0,407,0,1610
2022,8,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",301,25,10.41,0,10.82,0,3.77,0,1,998,475,0,280,0,243
2022,8,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",28,6,3.52,0,1.44,0,1.04,1,0,266,80,0,29,0,157
2022,8,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",169,42,15.08,0.47,4.24,0,22.21,3,0,2574,841,43,142,0,1548
2022,8,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",88,26,11.79,1,0.88,0,12.34,1,0,2001,803,74,60,0,1064
2022,8,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6551,1200,331.89,73.1,414.33,2.06,378.62,149,17,105896,29315,7669,32023,135,36754
2022,8,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",169,42,18.83,1.78,10.79,0,10.6,4,0,2603,1354,174,387,0,688
2022,8,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",118,27,10.92,0.88,8.5,0,6.7,7,0,1872,877,159,361,0,475
2022,8,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",608,90,42.03,4.14,6.73,0,37.1,7,1,6448,2352,1159,314,0,2623
2022,8,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",304,71,30.16,3.46,14.33,0,23.05,4,0,4664,1984,264,476,0,1940
2022,8,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",671,139,55.61,3.29,27.17,0,52.93,5,0,10227,3929,272,1381,0,4645
2022,8,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",200,49,18.56,1.08,11.15,0,18.22,2,2,2523,945,104,457,0,1017
2022,8,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",22,7,3.87,0,0,0,3.13,1,0,1410,1063,0,0,0,347
2022,8,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",30,6,1.89,0,0.21,0,3.9,0,0,335,94,0,30,0,211
2022,8,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",124,17,6.17,1,3.33,0,6.5,2,0,978,470,46,95,0,367
2022,8,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",93,19,5.48,0.26,1.18,0,12.08,0,0,1284,491,21,46,0,726
2022,8,UA,United Air Lines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",70,17,5.84,0.88,3.45,0,6.82,0,0,2289,291,53,255,0,1690
2022,8,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",288,58,25.54,5.75,9.81,0,16.9,7,0,3883,1586,489,405,0,1403
2022,8,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",62,22,10.04,0,7.89,0,4.07,2,0,1245,520,0,273,0,452
2022,8,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",210,53,20.25,1.3,5.37,0,26.08,4,0,3531,1255,96,219,0,1961
2022,8,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",106,22,9.52,1.41,5.54,0,5.52,4,0,1538,506,312,229,0,491
2022,8,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",247,46,12.14,0.56,16.03,0,17.27,4,3,2789,967,55,477,0,1290
2022,8,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",877,153,53.43,12.35,31.56,0,55.66,9,1,11120,3244,1039,1657,0,5180
2022,8,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",428,79,29.69,4.14,7.78,0,37.39,10,0,5844,1910,411,296,0,3227
2022,8,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",56,11,2.01,0,4.45,0,4.55,1,0,632,243,0,77,0,312
2022,8,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",151,26,11.76,1.65,2.15,0,10.44,2,0,1810,704,139,65,0,902
2022,8,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",31,8,2.62,0,3.55,0,1.82,1,0,589,222,0,136,0,231
2022,8,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",751,136,51.87,5.26,25.41,0,53.46,12,0,9423,3540,503,1157,0,4223
2022,8,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4245,553,227.84,24.98,94,3,203.19,41,4,48997,19517,3865,4064,194,21357
2022,8,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",155,36,14.79,0,3.44,0,17.77,4,0,2785,1074,0,217,0,1494
2022,8,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",197,48,20.73,0.01,14.7,0,12.56,1,0,4091,1423,11,680,0,1977
2022,8,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",126,26,9.85,1,3.15,0,12.01,4,1,1823,631,52,150,0,990
2022,8,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",331,61,25.05,1.8,5.91,0,28.24,7,0,5440,2398,148,378,0,2516
2022,8,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",619,100,32.09,7.02,24.87,0,36.02,9,2,6743,2464,993,1084,0,2202
2022,8,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",35,2,2,0,0,0,0,0,0,66,66,0,0,0,0
2022,8,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",31,1,0.96,0,0.04,0,0,0,0,235,225,0,10,0,0
2022,8,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",23,4,2.33,0,0,0,1.67,1,0,395,245,0,0,0,150
2022,8,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",69,14,6.23,0.41,4.08,0,3.28,0,0,1016,530,72,130,0,284
2022,8,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",120,29,13.51,1.87,7.88,0,5.74,4,0,2218,1472,203,263,0,280
2022,8,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",496,101,38.32,3.78,20.39,0,38.52,8,3,10614,3629,866,1176,0,4943
2022,8,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",62,22,10.83,0,2.59,0,8.58,1,0,1867,1124,0,79,0,664
2022,8,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",64,9,4.17,0,0.06,0,4.77,0,0,1039,471,0,8,0,560
2022,7,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",155,41,16.77,2,6.12,0,16.11,4,2,2861,1278,55,171,0,1357
2022,7,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",86,12,4.51,0.93,0.51,0,6.04,0,0,660,230,28,28,0,374
2022,7,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",217,60,23.6,3.46,16.34,0,16.59,0,1,3384,1144,214,630,0,1396
2022,7,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",436,146,52.52,7.28,35.63,0,50.57,9,2,11406,4060,457,2185,0,4704
2022,7,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",746,163,53.21,7.73,21.71,0,80.35,14,1,13447,4121,344,1020,0,7962
2022,7,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",201,48,18.8,4.06,8.12,0,17.01,5,1,4247,1209,1010,316,0,1712
2022,7,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",61,21,9.02,0.02,0.46,0,11.49,1,0,1674,822,4,26,0,822
2022,7,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",272,51,17.21,2.82,12.06,0,18.9,3,0,3863,1184,309,483,0,1887
2022,7,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",92,24,8.92,0,1.8,0,13.28,2,0,1528,652,0,79,0,797
2022,7,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",993,182,59.83,12.65,34.87,0,74.64,15,1,13128,3200,953,1972,0,7003
2022,7,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31,16,7.05,0,2.23,0,6.73,0,0,970,401,0,122,0,447
2022,7,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",92,17,3.61,0,1.19,0,12.2,1,0,1421,285,0,56,0,1080
2022,7,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",87,14,5.45,1.54,2.88,0,4.13,2,0,873,343,152,103,0,275
2022,7,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",51,18,7.82,0,1.66,0,8.52,2,0,1284,585,0,65,0,634
2022,7,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",265,57,18.01,3.5,10.96,0,24.53,4,1,3304,872,148,594,0,1690
2022,7,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",197,39,12.47,1,7.34,0,18.18,4,0,3601,823,48,289,0,2441
2022,7,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",214,42,12.04,2,10.42,0,17.54,4,0,2571,506,75,396,0,1594
2022,7,UA,United Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31,15,6.28,1,1.89,0,5.82,0,0,1308,442,43,53,0,770
2022,7,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",585,139,38.16,9.56,32.57,0,58.71,9,1,9934,2464,852,1238,0,5380
2022,7,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",170,59,19.71,4.87,15.91,0,18.51,2,1,3498,991,344,757,0,1406
2022,7,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",126,36,9.87,2.43,7.71,0,15.99,1,0,2203,374,150,313,0,1366
2022,7,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",62,16,7,0.96,2.03,0,6.02,7,0,1282,473,101,129,0,579
2022,7,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",83,24,5.5,3.86,7.15,0,7.5,0,0,1194,282,244,312,0,356
2022,7,UA,United Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",377,71,17.45,2.6,19.15,0,31.81,10,3,5093,1180,178,911,0,2824
2022,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",7341,1600,413.93,65.46,693.35,0,427.26,103,67,116332,34353,5203,32715,0,44061
2022,7,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",587,141,52.34,7.17,21.65,0,59.84,11,0,10164,4002,428,950,0,4784
2022,7,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",144,44,20.1,1.84,7.44,0,14.62,0,0,2415,1000,116,366,0,933
2022,7,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",146,50,19.63,3.41,3.61,0,23.35,4,0,3087,1060,441,188,0,1398
2022,7,UA,United Air Lines Inc.,ELP,"El Paso, TX: El Paso International",29,16,5.95,0,3.27,0,6.78,1,0,1730,1282,0,81,0,367
2022,7,UA,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",176,37,16.23,0,4.91,0,15.85,1,0,2842,1628,0,181,0,1033
2022,7,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4520,1111,292.4,32.83,497.54,0,288.23,108,33,85782,27256,3875,30115,0,24536
2022,7,UA,United Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",31,7,2.81,0,0.44,0,3.75,0,0,367,146,0,19,0,202
2022,7,UA,United Air Lines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",92,26,16.9,0.65,1.93,0,6.52,0,0,1956,1211,62,128,0,555
2022,7,UA,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",93,27,9.33,0.41,3.35,0,13.92,0,0,3686,1582,257,145,0,1702
2022,7,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",445,116,44.89,8.76,23.54,0,38.81,15,3,8773,3381,603,1082,0,3707
2022,7,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",31,16,7.84,0.22,1.17,0,6.77,1,0,1252,659,5,56,0,532
2022,7,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",92,31,12.26,1,3.68,0,14.06,0,0,1560,558,17,236,0,749
2022,7,UA,United Air Lines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",36,6,3.02,0,0.04,0,2.94,1,0,427,174,0,1,0,252
2022,7,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",120,36,10.62,3.46,6.24,0,15.69,3,0,2797,949,250,251,0,1347
2022,7,UA,United Air Lines Inc.,GTF,"Great Falls, MT: Great Falls International",30,1,0.39,0,0,0,0.61,0,0,23,9,0,0,0,14
2022,7,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",67,3,2,0,1,0,0,0,0,67,39,0,28,0,0
2022,7,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",537,93,58.91,0,15.01,0,19.09,1,3,7844,4939,0,610,0,2295
2022,7,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2691,523,181.42,23.4,146.07,0,172.12,48,7,42034,15138,1912,7209,0,17775
2022,7,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5055,810,291.21,39.16,174.4,0,305.23,48,4,54283,21661,2176,6769,0,23677
2022,7,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,22,8.04,2.2,5.44,0,6.32,1,0,1907,663,117,306,0,821
2022,7,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",179,38,12.16,3.31,8.98,0,13.56,2,2,3017,888,272,385,0,1472
2022,7,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",31,5,4.24,0,0.03,0,0.74,0,0,257,197,0,1,0,59
2022,7,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",197,41,19.28,0.14,8.05,0,13.53,1,0,3060,1892,11,380,0,777
2022,7,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",239,75,24.76,6.8,22.99,0,20.45,5,0,4870,1761,610,1022,0,1477
2022,7,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",120,36,12.13,0,11.97,0,11.9,0,0,2894,1086,0,667,0,1141
2022,7,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",227,27,14.66,0,2.47,0,9.87,0,5,1948,686,0,90,0,1172
2022,7,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1120,288,96.55,15.78,77.35,0,98.31,19,1,20232,6958,799,3983,0,8492
2022,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2351,511,230.15,25.01,86.96,0,168.88,24,0,35847,16228,1803,3420,0,14396
2022,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",547,132,35.36,4.6,56.72,0,35.31,28,2,8744,2272,270,3689,0,2513
2022,7,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",160,19,7.71,0.27,2.26,0,8.76,0,1,1629,510,85,99,0,935
2022,7,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",31,6,1.06,1,0,0,3.94,0,0,259,78,37,0,0,144
2022,7,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",256,84,29.32,3.99,13.32,0,37.37,1,0,6263,2392,144,621,0,3106
2022,7,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",951,223,82.9,14.27,53.36,0,72.46,7,2,16573,5852,1065,2320,0,7336
